Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,SPY,TSLA,AAPL,SPY,TSLA,AAPL,SPY,TSLA,AAPL,SPY,TSLA,AAPL,SPY,TSLA,AAPL,SPY,TSLA
Date,,,,,,,,,,,,,,,,,,
2016-07-25,22.410245895385742,190.11245727539062,15.333999633789062,24.334999084472656,216.64999389648438,15.333999633789062,24.709999084472656,217.05999755859375,15.425999641418457,24.229999542236328,215.97000122070312,14.758000373840332,24.5625,217.0,14.817999839782715,161531600,55873100,67360500
2016-07-26,22.25599479675293,190.2002410888672,15.300666809082031,24.167499542236328,216.75,15.300666809082031,24.49250030517578,217.1699981689453,15.333333015441895,24.104999542236328,215.75999450683594,15.020000457763672,24.204999923706055,216.52999877929688,15.179332733154297,224959200,70080500,51450000
2016-07-27,23.701820373535156,189.99838256835938,15.232666969299316,25.737499237060547,216.52000427246094,15.232666969299316,26.087499618530273,217.27000427246094,15.557332992553711,25.6875,215.6199951171875,15.128000259399414,26.0674991607666,217.19000244140625,15.28933334350586,369379200,84083900,43335000
2016-07-28,24.021835327148438,190.2178192138672,15.37399959564209,26.084999084472656,216.77000427246094,15.37399959564209,26.112499237060547,217.11000061035156,15.383999824523926,25.704999923706055,215.75,15.106666564941406,25.707500457763672,216.2899932861328,15.196666717529297,159479200,65035700,36286500
2016-07-29,23.99190330505371,190.52488708496094,15.652667045593262,26.052499771118164,217.1199951171875,15.652667045593262,26.137500762939453,217.5399932861328,15.685333251953125,25.920000076293945,216.1300048828125,15.349332809448242,26.047500610351562,216.4600067138672,15.380000114440918,110934800,79519400,46062000
2016-08-01,24.4155216217041,190.366943359375,15.333999633789062,26.512500762939453,216.94000244140625,15.333999633789062,26.537500381469727,217.64999389648438,15.775333404541016,26.102500915527344,216.41000366210938,15.291999816894531,26.102500915527344,217.19000244140625,15.699999809265137,152671600,73311400,60244500
2016-08-02,24.05406951904297,189.14720153808594,15.146666526794434,26.1200008392334,215.5500030517578,15.146666526794434,26.517499923706055,216.8300018310547,15.324666976928711,26.0,214.57000732421875,14.760000228881836,26.512500762939453,216.64999389648438,15.291333198547363,135266400,92295500,59016000
2016-08-03,24.35565757751465,189.7000274658203,15.052666664123535,26.447500228881836,216.17999267578125,15.052666664123535,26.459999084472656,216.25,15.313332557678223,26.1924991607666,215.1300048828125,14.947333335876465,26.202499389648438,215.47999572753906,15.157999992370605,120810400,53993600,58317000
2016-08-04,24.50611686706543,189.90182495117188,15.37399959564209,26.467500686645508,216.41000366210938,15.37399959564209,26.5,216.77999877929688,15.390666961669922,26.31999969482422,214.25,14.803333282470703,26.395000457763672,216.30999755859375,15.045999526977539,109634800,46585500,62205000
2016-08-05,24.878793716430664,191.45504760742188,15.335332870483398,26.8700008392334,218.17999267578125,15.335332870483398,26.912500381469727,218.22999572753906,15.466667175292969,26.545000076293945,216.41000366210938,15.15999984741211,26.5674991607666,216.41000366210938,15.333333015441895,162213600,71892200,48078000
2016-08-08,25.08479881286621,191.3409881591797,15.077333450317383,27.092500686645508,218.0500030517578,15.077333450317383,27.092500686645508,218.52000427246094,15.30666732788086,26.790000915527344,217.74000549316406,15.072667121887207,26.8799991607666,218.39999389648438,15.199999809265137,112148800,39906500,33954000
2016-08-09,25.18665313720703,191.45504760742188,15.272000312805176,27.202499389648438,218.17999267578125,15.272000312805176,27.235000610351562,218.75999450683594,15.435999870300293,27.002500534057617,217.8000030517578,15.109999656677246,27.0575008392334,218.1300048828125,15.121333122253418,105260800,51251700,33117000
2016-08-10,24.99915885925293,190.98121643066406,15.043333053588867,27.0,217.63999938964844,15.043333053588867,27.225000381469727,218.39999389648438,15.324666976928711,26.940000534057617,217.22999572753906,14.974666595458984,27.177499771118164,218.30999755859375,15.215999603271484,96034000,57941100,35074500
2016-08-11,24.982952117919922,191.86749267578125,14.994000434875488,26.982500076293945,218.64999389648438,14.994000434875488,27.232500076293945,218.94000244140625,15.171333312988281,26.962499618530273,217.9499969482422,14.894000053405762,27.1299991607666,218.25999450683594,15.07800006866455,109938000,72504300,28213500
2016-08-12,25.040822982788086,191.70077514648438,15.040666580200195,27.045000076293945,218.4600067138672,15.040666580200195,27.110000610351562,218.7100067138672,15.109999656677246,26.94499969482422,217.99000549316406,14.935999870300293,26.94499969482422,218.2899932861328,15.02733325958252,74641600,61313500,27202500
2016-08-15,25.34174156188965,192.2535858154297,15.03933334350586,27.3700008392334,219.08999633789062,15.03933334350586,27.385000228881836,219.5,15.300000190734863,27.020000457763672,218.8800048828125,14.995332717895508,27.03499984741211,218.88999938964844,15.067999839782715,103472800,49813500,30514500
2016-08-16,25.31859016418457,191.2620086669922,14.907333374023438,27.344999313354492,217.9600067138672,14.907333374023438,27.5575008392334,218.67999267578125,15.145999908447266,27.302499771118164,217.9600067138672,14.894000053405762,27.407499313354492,218.60000610351562,15.03266716003418,135177600,53213600,34006500
2016-08-17,25.28156280517578,191.62176513671875,14.88266658782959,27.30500030517578,218.3699951171875,14.88266658782959,27.342500686645508,218.52999877929688,14.988666534423828,27.084999084472656,217.02000427246094,14.853333473205566,27.274999618530273,218.0,14.95533275604248,101424000,75134300,26806500
2016-08-18,25.2491512298584,192.05177307128906,14.900667190551758,27.270000457763672,218.86000061035156,14.900667190551758,27.399999618530273,218.89999389648438,15.043999671936035,27.2549991607666,218.2100067138672,14.81933307647705,27.3075008392334,218.33999633789062,14.921333312988281,87938800,52989300,25717500
2016-08-19,25.313961029052734,191.77093505859375,15.0,27.34000015258789,218.5399932861328,15.0,27.422500610351562,218.75,15.011333465576172,27.09000015258789,217.74000549316406,14.835332870483398,27.1924991607666,218.30999755859375,14.902667045593262,101472400,75443000,24892500
2016-08-22,25.117212295532227,191.76217651367188,14.862000465393066,27.127500534057617,218.52999877929688,14.862000465393066,27.274999618530273,218.8000030517578,15.007332801818848,26.962499618530273,217.8300018310547,14.845333099365234,27.21500015258789,218.25999450683594,14.944666862487793,103280800,61368800,30982500
2016-08-23,25.19590950012207,192.1483154296875,14.989333152770996,27.212499618530273,218.97000122070312,14.989333152770996,27.329999923706055,219.60000610351562,15.232666969299316,27.13249969482422,218.89999389648438,14.853333473205566,27.147499084472656,219.25,14.954667091369629,85030800,53399200,71766000
2016-08-24,25.006101608276367,191.16546630859375,14.841333389282227,27.00749969482422,217.85000610351562,14.841333389282227,27.1875,218.91000366210938,15.143333435058594,26.920000076293945,217.36000061035156,14.814666748046875,27.142499923706055,218.8000030517578,15.136667251586914,94700400,71728900,38560500
2016-08-25,24.899625778198242,191.03384399414062,14.730667114257812,26.892499923706055,217.6999969482422,14.730667114257812,26.969999313354492,218.19000244140625,14.920000076293945,26.670000076293945,217.22000122070312,14.718000411987305,26.84749984741211,217.39999389648438,14.87399959564209,100344800,69224800,26437500
2016-08-26,24.753795623779297,190.67410278320312,14.666000366210938,26.735000610351562,217.2899932861328,14.666000366210938,26.987499237060547,219.1199951171875,14.857333183288574,26.577499389648438,216.25,14.588000297546387,26.852500915527344,217.9199981689453,14.809332847595215,111065200,122506300,33585000
2016-08-29,24.72602081298828,191.61300659179688,14.346667289733887,26.704999923706055,218.36000061035156,14.346667289733887,26.860000610351562,218.6699981689453,14.69333267211914,26.572500228881836,217.39999389648438,14.333333015441895,26.655000686645508,217.44000244140625,14.676667213439941,99881200,70502200,48994500
2016-08-30,24.53620719909668,191.29708862304688,14.089332580566406,26.5,218.0,14.089332580566406,26.625,218.58999633789062,14.407333374023438,26.375,217.35000610351562,14.034667015075684,26.450000762939453,218.25999450683594,14.407333374023438,99455600,58114500,47533500
2016-08-31,24.559356689453125,190.75306701660156,14.133999824523926,26.524999618530273,217.3800048828125,14.133999824523926,26.642499923706055,217.75,14.173333168029785,26.40999984741211,216.47000122070312,13.90999984741211,26.415000915527344,217.61000061035156,14.028667449951172,118649600,85269500,49147500
2016-09-01,24.705188751220703,190.7617950439453,13.38466739654541,26.6825008392334,217.38999938964844,13.38466739654541,26.700000762939453,217.72999572753906,14.073332786560059,26.405000686645508,216.02999877929688,13.366666793823242,26.53499984741211,217.3699951171875,13.934000015258789,106806000,97844200,119146500
2016-09-02,24.936664581298828,191.62176513671875,13.185333251953125,26.9325008392334,218.3699951171875,13.185333251953125,27.0,218.8699951171875,13.546667098999023,26.704999923706055,217.6999969482422,13.079999923706055,26.924999237060547,218.38999938964844,13.488666534423828,107210000,79293900,89661000
2016-09-06,24.92971420288086,192.20091247558594,13.522000312805176,26.924999237060547,219.02999877929688,13.522000312805176,27.075000762939453,219.1199951171875,13.550000190734863,26.877500534057617,217.86000061035156,13.266667366027832,26.975000381469727,218.6999969482422,13.267999649047852,107521600,56702100,65859000
2016-09-07,25.082483291625977,192.18338012695312,13.447333335876465,27.09000015258789,219.00999450683594,13.447333335876465,27.190000534057617,219.22000122070312,13.766667366027832,26.767499923706055,218.3000030517578,13.380666732788086,26.957500457763672,218.83999633789062,13.699999809265137,169457200,76554900,54613500
2016-09-08,24.42510223388672,191.74465942382812,13.157333374023438,26.3799991607666,218.50999450683594,13.157333374023438,26.8174991607666,218.94000244140625,13.326000213623047,26.309999465942383,218.14999389648438,13.090666770935059,26.8125,218.6199951171875,13.303333282470703,212008000,74102900,50668500
2016-09-09,23.87187957763672,187.1552734375,12.964667320251465,25.782499313354492,213.27999877929688,12.964667320251465,26.43000030517578,217.02999877929688,13.32800006866455,25.782499313354492,213.25,12.91333293914795,26.15999984741211,216.97000122070312,13.272666931152344,186228000,221589100,56355000
2016-09-12,24.40658187866211,189.84046936035156,13.220000267028809,26.360000610351562,216.33999633789062,13.220000267028809,26.43000030517578,216.80999755859375,13.424667358398438,25.63249969482422,212.30999755859375,12.9399995803833,25.662500381469727,212.38999938964844,13.0,181171200,168110900,55728000
2016-09-13,24.987585067749023,187.11135864257812,13.069999694824219,26.987499237060547,213.22999572753906,13.069999694824219,27.197500228881836,215.14999389648438,13.232666969299316,26.809999465942383,212.5,12.896666526794434,26.877500534057617,214.83999633789062,13.137332916259766,248704800,182828800,53841000
2016-09-14,25.871814727783203,187.0411834716797,13.093999862670898,27.9424991607666,213.14999389648438,13.093999862670898,28.25749969482422,214.6999969482422,13.194666862487793,27.149999618530273,212.5,12.990667343139648,27.1825008392334,213.2899932861328,13.050000190734863,443554800,134185500,33817500
2016-09-15,26.75141143798828,188.91026306152344,13.361332893371582,28.892499923706055,215.27999877929688,13.361332893371582,28.9325008392334,215.72999572753906,13.501333236694336,28.372499465942383,212.75,13.09333324432373,28.46500015258789,212.9600067138672,13.099332809448242,359934400,134427900,46158000
2016-09-16,26.600950241088867,188.1799774169922,13.69333267211914,28.729999542236328,213.3699951171875,13.69333267211914,29.032499313354492,213.69000244140625,13.713333129882812,28.510000228881836,212.57000732421875,13.266667366027832,28.780000686645508,213.47999572753906,13.361332893371582,319547600,155236400,46617000
2016-09-19,26.29077911376953,188.21531677246094,13.755999565124512,28.395000457763672,213.41000366210938,13.755999565124512,29.045000076293945,214.8800048828125,13.961999893188477,28.3125,213.02999877929688,13.666666984558105,28.797500610351562,214.1300048828125,13.800000190734863,188092000,80250500,34492500
2016-09-20,26.288469314575195,188.22412109375,13.642666816711426,28.392499923706055,213.4199981689453,13.642666816711426,28.530000686645508,214.58999633789062,13.850000381469727,28.127500534057617,213.3800048828125,13.593999862670898,28.262500762939453,214.41000366210938,13.789999961853027,138057200,69665300,36157500
2016-09-21,26.28384017944336,190.34075927734375,13.6813325881958,28.387500762939453,215.82000732421875,13.6813325881958,28.497499465942383,216.02999877929688,13.800000190734863,28.110000610351562,213.44000244140625,13.437333106994629,28.462499618530273,214.24000549316406,13.758000373840332,144012800,110284400,39502500
2016-09-22,26.531518936157227,191.5402069091797,13.76200008392334,28.655000686645508,217.17999267578125,13.76200008392334,28.735000610351562,217.52999877929688,13.8186674118042,28.5,216.7100067138672,13.533332824707031,28.587499618530273,217.0,13.760000228881836,124296000,76678700,35743500
2016-09-23,26.08939552307129,190.49075317382812,13.829999923706055,28.177499771118164,215.99000549316406,13.829999923706055,28.697500228881836,216.8800048828125,14.01200008392334,27.887500762939453,215.8800048828125,13.711333274841309,28.604999542236328,216.72000122070312,13.732666969299316,209924800,73630900,43578000
2016-09-26,26.128747940063477,188.94732666015625,13.932666778564453,28.219999313354492,214.24000549316406,13.932666778564453,28.34749984741211,215.22999572753906,14.066666603088379,27.887500762939453,214.00999450683594,13.766667366027832,27.90999984741211,215.02000427246094,13.766667366027832,119477600,89827300,35916000
2016-09-27,26.1773624420166,190.1202850341797,13.720666885375977,28.272499084472656,215.57000732421875,13.720666885375977,28.295000076293945,215.67999267578125,13.998666763305664,28.084999084472656,213.6199951171875,13.640666961669922,28.25,214.0500030517578,13.976667404174805,98429600,78494800,50598000
2016-09-28,26.37642478942871,191.06393432617188,13.751333236694336,28.487499237060547,216.63999938964844,13.751333236694336,28.65999984741211,216.82000732421875,13.883333206176758,28.357500076293945,214.7100067138672,13.684000015258789,28.422500610351562,215.8300018310547,13.833999633789062,118564400,87411000,31326000
2016-09-29,25.966718673706055,189.3353729248047,13.380000114440918,28.045000076293945,214.67999267578125,13.380000114440918,28.450000762939453,216.8699951171875,13.821999549865723,27.950000762939453,214.0399932861328,13.371999740600586,28.290000915527344,216.39999389648438,13.706666946411133,143548000,128070600,40905000
2016-09-30,26.168100357055664,190.76414489746094,13.60200023651123,28.262500762939453,216.3000030517578,13.60200023651123,28.342500686645508,217.1199951171875,13.665332794189453,27.950000762939453,215.36000061035156,13.303333282470703,28.114999771118164,215.64999389648438,13.480667114257812,145516400,117202900,38794500
2016-10-03,26.04542350769043,190.3054962158203,14.24666690826416,28.1299991607666,215.77999877929688,14.24666690826416,28.262500762939453,216.0399932861328,14.378000259399414,28.06999969482422,215.0399932861328,13.883333206176758,28.177499771118164,215.82000732421875,14.153332710266113,86807200,83512100,89998500
2016-10-04,26.15652847290039,189.3353729248047,14.093999862670898,28.25,214.67999267578125,14.093999862670898,28.577499389648438,216.1699981689453,14.221332550048828,28.157499313354492,213.99000549316406,13.921333312988281,28.264999389648438,215.91000366210938,14.206666946411133,118947200,119948100,53122500
2016-10-05,26.168100357055664,190.17324829101562,13.897333145141602,28.262500762939453,215.6300048828125,13.897333145141602,28.415000915527344,216.1300048828125,14.210000038146973,28.172500610351562,215.3300018310547,13.874667167663574,28.350000381469727,215.41000366210938,14.149333000183105,85812400,72816000,28162500
2016-10-06,26.362531661987305,190.3054962158203,13.399999618530273,28.47249984741211,215.77999877929688,13.399999618530273,28.584999084472656,216.0399932861328,13.61400032043457,28.282499313354492,214.74000549316406,13.347332954406738,28.424999237060547,215.3699951171875,13.497332572937012,115117200,62927400,70551000
2016-10-07,26.40188217163086,189.65283203125,13.107333183288574,28.514999389648438,215.0399932861328,13.107333183288574,28.639999389648438,216.3000030517578,13.421333312988281,28.377500534057617,214.19000244140625,13.053333282470703,28.577499389648438,216.10000610351562,13.399999618530273,97433600,89788300,52395000
2016-10-10,26.862524032592773,190.64064025878906,13.396666526794434,29.012500762939453,216.16000366210938,13.396666526794434,29.1875,216.6999969482422,13.609333038330078,28.68000030517578,215.99000549316406,13.310667037963867,28.7549991607666,216.16000366210938,13.423333168029785,144944000,51855000,49744500
2016-10-11,26.920392990112305,188.23294067382812,13.34000015258789,29.075000762939453,213.42999267578125,13.34000015258789,29.672500610351562,215.74000549316406,13.479999542236328,29.049999237060547,212.5800018310547,13.220666885375977,29.424999237060547,215.66000366210938,13.456666946411133,256164000,130367400,34926000
2016-10-12,27.161123275756836,188.4799041748047,13.434000015258789,29.334999084472656,213.7100067138672,13.434000015258789,29.4950008392334,214.32000732421875,13.592000007629395,29.1875,213.00999450683594,13.361332893371582,29.337499618530273,213.58999633789062,13.396666526794434,150347200,73866100,29560500
2016-10-13,27.077791213989258,187.86256408691406,13.349332809448242,29.2450008392334,213.00999450683594,13.349332809448242,29.360000610351562,213.58999633789062,13.393333435058594,28.93000030517578,211.2100067138672,13.136667251586914,29.197500228881836,212.16000366210938,13.366666793823242,140769600,101357000,37419000
2016-10-14,27.228246688842773,187.95953369140625,13.100666999816895,29.407499313354492,213.1199951171875,13.100666999816895,29.542499542236328,214.69000244140625,13.428667068481445,29.282499313354492,213.02999877929688,13.08666706085205,29.469999313354492,214.14999389648438,13.37733268737793,142608800,93346200,64048500
2016-10-17,27.209735870361328,187.30694580078125,12.93066692352295,29.387500762939453,212.3800048828125,12.93066692352295,29.459999084472656,213.38999938964844,13.22599983215332,29.19499969482422,212.1699981689453,12.800000190734863,29.332500457763672,213.08999633789062,13.136667251586914,94499600,58275700,68311500
2016-10-18,27.19121742248535,188.4799041748047,13.273332595825195,29.36750030517578,213.7100067138672,13.273332595825195,29.552499771118164,214.30999755859375,13.29800033569336,29.362499237060547,213.27000427246094,12.883999824523926,29.545000076293945,214.24000549316406,13.065999984741211,98214000,76869700,85207500
2016-10-19,27.110206604003906,188.98257446289062,13.570667266845703,29.280000686645508,214.27999877929688,13.570667266845703,29.440000534057617,214.63999938964844,13.77733325958252,28.450000762939453,213.60000610351562,13.204000473022461,29.3125,214.02000427246094,13.315999984741211,80138400,66519200,104868000
2016-10-20,27.096309661865234,188.6298370361328,13.273332595825195,29.264999389648438,213.8800048828125,13.273332595825195,29.344999313354492,214.52999877929688,13.533332824707031,29.082500457763672,213.11000061035156,13.136667251586914,29.21500015258789,213.8699951171875,13.474666595458984,96503200,73639800,76093500
2016-10-21,26.989831924438477,188.71798706054688,13.339332580566406,29.149999618530273,213.97999572753906,13.339332580566406,29.227500915527344,214.0800018310547,13.437999725341797,29.06999969482422,212.75999450683594,13.160667419433594,29.202499389648438,213.8800048828125,13.239999771118164,92770800,89089100,44151000
2016-10-24,27.232885360717773,189.52056884765625,13.517333030700684,29.412500381469727,214.88999938964844,13.517333030700684,29.434999465942383,215.32000732421875,13.596667289733887,29.25,214.47999572753906,13.350000381469727,29.274999618530273,215.0,13.399999618530273,94154800,60146600,41274000
2016-10-25,27.371761322021484,188.8855438232422,13.489333152770996,29.5625,214.1699981689453,13.489333152770996,29.59000015258789,214.97999572753906,13.645999908447266,29.327499389648438,213.97999572753906,13.41333293914795,29.487499237060547,214.67999267578125,13.526666641235352,192516000,66542300,36675000
2016-10-26,26.756040573120117,188.50631713867188,13.482666969299316,28.897499084472656,213.74000549316406,13.482666969299316,28.924999237060547,214.4199981689453,13.545999526977539,28.327499389648438,212.92999267578125,13.34000015258789,28.577499389648438,213.2100067138672,13.399999618530273,264536800,75705500,84492000
2016-10-27,26.49910545349121,188.003662109375,13.600666999816895,28.6200008392334,213.1699981689453,13.600666999816895,28.96500015258789,214.6199951171875,14.24666690826416,28.524999618530273,213.0800018310547,13.44333267211914,28.84749984741211,214.5800018310547,14.089332580566406,138248000,77220200,196405500
2016-10-28,26.32318115234375,187.447998046875,13.33133316040039,28.43000030517578,212.5399932861328,13.33133316040039,28.802499771118164,213.92999267578125,13.687999725341797,28.362499237060547,211.7100067138672,13.321999549865723,28.467500686645508,213.13999938964844,13.600000381469727,151446800,140623200,64201500
2016-10-31,26.28151512145996,187.45684814453125,13.182000160217285,28.385000228881836,212.5500030517578,13.182000160217285,28.5575008392334,213.19000244140625,13.499333381652832,28.299999237060547,212.36000061035156,13.053999900817871,28.412500381469727,212.92999267578125,13.499333381652832,105677600,61272500,70384500
2016-11-01,25.80699920654297,186.0986328125,12.719332695007324,27.872499465942383,211.00999450683594,12.719332695007324,28.4424991607666,212.99000549316406,13.233332633972168,27.63249969482422,209.60000610351562,12.540666580200195,28.364999771118164,212.92999267578125,13.202667236328125,175303200,122781800,105900000
2016-11-02,25.830148696899414,184.9785614013672,12.534667015075684,27.897499084472656,209.74000549316406,12.534667015075684,28.087499618530273,211.10000610351562,12.846667289733887,27.8075008392334,209.22999572753906,12.500666618347168,27.850000381469727,210.64999389648438,12.670000076293945,113326800,103330800,63801000
2016-11-03,25.55328369140625,184.13189697265625,12.494667053222656,27.457500457763672,208.77999877929688,12.494667053222656,27.864999771118164,210.24000549316406,12.764666557312012,27.387500762939453,208.4600067138672,12.469332695007324,27.7450008392334,209.99000549316406,12.600000381469727,107730400,88939300,39795000
2016-11-04,25.32294464111328,183.9290771484375,12.704000473022461,27.209999084472656,208.5500030517578,12.704000473022461,27.5625,209.88999938964844,12.897333145141602,27.02750015258789,208.3800048828125,12.397333145141602,27.13249969482422,208.91000366210938,12.600000381469727,123348000,109122100,77190000
2016-11-07,25.688220977783203,187.98602294921875,12.880666732788086,27.602500915527344,213.14999389648438,12.880666732788086,27.627500534057617,213.19000244140625,12.952667236328125,27.364999771118164,208.5500030517578,12.670000076293945,27.520000457763672,208.5500030517578,12.906000137329102,130240000,109794900,58051500
2016-11-08,25.839448928833008,188.83262634277344,12.996000289916992,27.764999389648438,214.11000061035156,12.996000289916992,27.93000030517578,214.77000427246094,13.166000366210938,27.424999237060547,212.3800048828125,12.750666618347168,27.577499389648438,212.69000244140625,12.919333457946777,97016800,106772100,49014000
2016-11-09,25.797578811645508,190.8346710205078,12.670666694641113,27.719999313354492,216.3800048828125,12.670666694641113,27.829999923706055,217.10000610351562,12.800000190734863,27.012500762939453,212.33999633789062,12.263333320617676,27.469999313354492,212.3699951171875,12.458666801452637,236705600,258429000,122596500
2016-11-10,25.07865333557129,191.3109130859375,12.356666564941406,26.947500228881836,216.9199981689453,12.356666564941406,27.772499084472656,218.30999755859375,12.77400016784668,26.457500457763672,215.22000122070312,12.027999877929688,27.772499084472656,217.3000030517578,12.736666679382324,228538000,172113300,101254500
2016-11-11,25.227550506591797,190.86990356445312,12.570667266845703,27.107500076293945,216.4199981689453,12.570667266845703,27.217500686645508,216.6999969482422,12.592000007629395,26.637500762939453,215.32000732421875,12.199999809265137,26.780000686645508,216.0800018310547,12.28266716003418,136575600,100552700,59827500
2016-11-14,24.59471321105957,191.0198211669922,12.096667289733887,26.427499771118164,216.58999633789062,12.096667289733887,26.952499389648438,217.27000427246094,12.550000190734863,26.020000457763672,215.72000122070312,11.879332542419434,26.927499771118164,217.02999877929688,12.533332824707031,204702000,94580000,98283000
2016-11-15,24.92043685913086,192.51040649414062,12.251333236694336,26.77750015258789,218.27999877929688,12.251333236694336,26.920000076293945,218.27999877929688,12.428667068481445,26.540000915527344,216.8000030517578,12.136667251586914,26.642499923706055,217.0399932861328,12.185333251953125,129058000,91652600,58530000
2016-11-16,25.59050941467285,192.1487579345703,12.26200008392334,27.497499465942383,217.8699951171875,12.26200008392334,27.5575008392334,218.13999938964844,12.315333366394043,26.649999618530273,217.4199981689453,12.080666542053223,26.674999237060547,217.55999755859375,12.176667213439941,235362000,65617700,51516000
2016-11-17,25.581201553344727,193.1365509033203,12.577333450317383,27.487499237060547,218.99000549316406,12.577333450317383,27.587499618530273,219.05999755859375,12.63266658782959,27.207500457763672,217.9199981689453,12.140666961669922,27.452499389648438,218.0500030517578,12.232666969299316,110528000,69797200,73306500
2016-11-18,25.606796264648438,192.70445251464844,12.334667205810547,27.514999389648438,218.5,12.334667205810547,27.635000228881836,219.27000427246094,12.866666793823242,27.415000915527344,218.2899932861328,12.333333015441895,27.43000030517578,219.07000732421875,12.710000038146973,113715600,86265800,78154500
2016-11-21,25.995338439941406,194.1595458984375,12.3013334274292,27.9325008392334,220.14999389648438,12.3013334274292,27.997499465942383,220.17999267578125,12.592666625976562,27.502500534057617,219.0,12.293999671936035,27.530000686645508,219.1699981689453,12.336000442504883,117058400,72402600,65415000
2016-11-22,26.01162338256836,194.53887939453125,12.744667053222656,27.950000762939453,220.5800018310547,12.744667053222656,28.104999542236328,220.7899932861328,12.764666557312012,27.850000381469727,219.72999572753906,12.247332572937012,27.987499237060547,220.50999450683594,12.38933277130127,103862000,67429000,84051000
2016-11-23,25.879011154174805,194.64462280273438,12.87600040435791,27.8075008392334,220.6999969482422,12.87600040435791,27.877500534057617,220.75999450683594,13.042667388916016,27.582500457763672,219.75,12.600000381469727,27.84000015258789,219.97999572753906,12.707332611083984,109705600,56620200,73378500
2016-11-25,26.009294509887695,195.3678741455078,13.109999656677246,27.947500228881836,221.52000427246094,13.109999656677246,27.967500686645508,221.55999755859375,13.149333000183105,27.737499237060547,221.00999450683594,12.909333229064941,27.782499313354492,221.10000610351562,12.909333229064941,45903600,37872300,35491500
2016-11-28,25.958110809326172,194.4506378173828,13.074666976928711,27.892499923706055,220.47999572753906,13.074666976928711,28.11750030517578,221.47999572753906,13.289999961853027,27.84749984741211,220.36000061035156,12.970000267028809,27.857500076293945,221.16000366210938,13.031999588012695,108776000,76572500,67938000
2016-11-29,25.932518005371094,194.82984924316406,12.637999534606934,27.864999771118164,220.91000366210938,12.637999534606934,28.00749969482422,221.44000244140625,13.11533260345459,27.517499923706055,220.1699981689453,12.633333206176758,27.69499969482422,220.52000427246094,13.037332534790039,114115200,69886700,66589500
2016-11-30,25.713817596435547,194.3624267578125,12.626667022705078,27.6299991607666,220.3800048828125,12.626667022705078,28.049999237060547,221.82000732421875,12.792667388916016,27.5674991607666,220.30999755859375,12.5,27.899999618530273,221.6300048828125,12.733332633972168,144649200,113291800,53206500
2016-12-01,25.474180221557617,193.64810180664062,12.125332832336426,27.372499465942383,219.57000732421875,12.125332832336426,27.735000610351562,220.72999572753906,12.5686674118042,27.25749969482422,219.14999389648438,12.066666603088379,27.592500686645508,220.72999572753906,12.550000190734863,148347600,79040500,76896000
2016-12-02,25.56956672668457,193.7450714111328,12.097999572753906,27.475000381469727,219.67999267578125,12.097999572753906,27.522499084472656,220.25,12.325332641601562,27.212499618530273,219.25999450683594,12.0,27.292499542236328,219.6699981689453,12.192000389099121,106112000,74840300,60634500
2016-12-05,25.38576316833496,194.90927124023438,12.453332901000977,27.27750015258789,221.0,12.453332901000977,27.50749969482422,221.39999389648438,12.592666625976562,27.0625,220.4199981689453,12.167332649230957,27.5,220.64999389648438,12.167332649230957,137298000,67837800,61083000
2016-12-06,25.581201553344727,195.52658081054688,12.390000343322754,27.487499237060547,221.6999969482422,12.390000343322754,27.59000015258789,221.74000549316406,12.438667297363281,27.297500610351562,220.66000366210938,12.178667068481445,27.375,221.22000122070312,12.368000030517578,104782000,59877400,50874000
2016-12-07,25.832475662231445,198.084228515625,12.876667022705078,27.75749969482422,224.60000610351562,12.876667022705078,27.797500610351562,224.6699981689453,12.893333435058594,27.290000915527344,221.3800048828125,12.333333015441895,27.315000534057617,221.52000427246094,12.40999984741211,119994800,110738100,81928500
2016-12-08,26.086078643798828,198.56927490234375,12.81933307647705,28.030000686645508,225.14999389648438,12.81933307647705,28.107500076293945,225.6999969482422,12.833333015441895,27.649999618530273,224.25999450683594,12.63599967956543,27.71500015258789,224.57000732421875,12.803333282470703,108273200,99714400,47911500
2016-12-09,26.5118465423584,199.76876831054688,12.812000274658203,28.487499237060547,226.50999450683594,12.812000274658203,28.674999237060547,226.52999877929688,12.922666549682617,28.077499389648438,225.3699951171875,12.720666885375977,28.077499389648438,225.41000366210938,12.724666595458984,137610400,88005800,40837500
2016-12-12,26.36061668395996,199.53945922851562,12.828666687011719,28.325000762939453,226.25,12.828666687011719,28.75,226.9600067138672,12.961333274841309,28.122499465942383,225.75999450683594,12.745332717895508,28.322500228881836,226.39999389648438,12.853333473205566,105497600,102016100,36583500
2016-12-13,26.800350189208984,200.8711700439453,13.210000038146973,28.797500610351562,227.75999450683594,13.210000038146973,28.979999542236328,228.33999633789062,13.41866683959961,28.4375,227.0,12.866666793823242,28.459999084472656,227.02000427246094,12.878666877746582,174935200,110477500,102358500
2016-12-14,26.800350189208984,199.21307373046875,13.246000289916992,28.797500610351562,225.8800048828125,13.246000289916992,29.049999237060547,228.22999572753906,13.533332824707031,28.7450008392334,225.3699951171875,13.11733341217041,28.760000228881836,227.41000366210938,13.249333381652832,136127200,142501800,62263500
